Title,Date,Sentiment,Sentiment_Score
RBI sets up three-member advisory committee to assist DHFL administrator,2019-11-22,Neutral,0.9999977350234985
How a potential $5 bn DHFL write-off can worsen the shadow bank crisis,2019-11-22,Negative,0.8914389610290527
"RBI's oversight cadre move creates HR trouble, officers threaten agitation",2019-11-21,Negative,0.9999994039535522
SBI Chairman hopes IBC timeline be adhered to in DHFL resolution,2019-11-21,Neutral,0.9999943971633911
SBI made many poor commercial decisions in the past decade: MD Arijit Basu,2019-11-21,Negative,0.9998372793197632
Edelweiss sees 177% surge in mobile app usage in Bhubaneswar in FY19,2019-11-21,Positive,0.9999866485595703
How DHFL fallout will put India's bankruptcy reforms to an unexpected test,2019-11-21,Negative,0.7731109857559204
Major wilful defaulters revealed: RBI finally discloses details under RTI,2019-11-21,Neutral,0.9999984502792358
"DHFL depositors get no HC push in Rs 84-cr recovery, to try again on Nov 28",2019-11-21,Neutral,0.9999402761459351
"Bank credit grew 8%, deposits 9.92% in fortnight ended Nov 6: RBI data",2019-11-20,Positive,0.988514244556427
"Pramit Jhaveri, who brought scale to Citi's India business, retires early",2019-11-20,Neutral,0.9955644607543945
RBI slaps Rs 1.75-crore penalty on Indian Bank for non-compliance,2019-11-20,Neutral,0.9260294437408447
"No cash, all digital: Vaya Finserv's strategy for microfinance game",2019-11-20,Neutral,0.9999761581420898
"PSBs report Rs 95,700-crore frauds: Are banking frauds on the rise?",2019-11-20,Neutral,0.9166368842124939
"Rana Kapoor sells entire Yes Bank stake; holds shares worth Rs 57,600",2019-11-20,Neutral,0.9999945163726807
RBI discovers more than $450 million in extra bad loans at Yes Bank,2019-11-20,Neutral,0.9998464584350586
"PSBs have reported Rs 95,700-crore frauds in first 6 months of FY20: FM",2019-11-20,Neutral,0.8405070900917053
"Promoter Rana Kapoor sells all but 900 YES Bank shares, worth Rs 60,000",2019-11-20,Neutral,0.9999666213989258
Still in the tunnel: Most global banks yet to regain pre-crisis health,2019-11-20,Negative,0.9017140865325928
"Cashe may become a digital bank in five years, says CEO Ketan Patel",2019-11-20,Neutral,0.9998871088027954
Curbs on CICs could limit fundraising abilities of big corporate groups,2019-11-19,Negative,0.9040085077285767
"RBI found Rs 3,277-cr divergence in NPA provisioning for FY19: YES Bank",2019-11-19,Neutral,0.9999809265136719
"Listed commercial banks report Rs 6,675-crore net profit in Sep quarter",2019-11-19,Neutral,0.9999562501907349
"CSB to announce IPO price band of Rs 193-195, value itself at Rs 3,400 cr",2019-11-19,Neutral,0.9999994039535522
"PMC Bank scam: In affidavit to Bombay HC, RBI reveals it was 'cheated'",2019-11-19,Neutral,0.999957799911499
Congress seeks PMO's intervention to resolve PMC bank crisis in Maharashtra,2019-11-19,Neutral,0.9963990449905396
"Rana Kapoor, other promoters pare stake in YES Bank to token 900 shares",2019-11-19,Neutral,0.9998619556427002
State Bank may seek RBI approval for DHFL insolvency proceedings,2019-11-19,Neutral,0.9997177720069885
"NPA provisioning divergence: Central Bank's FY19 loss rises to Rs 6,430 cr",2019-11-19,Neutral,0.5364199280738831
Allahabad Bank's merger with Indian Bank gets in-principle govt nod,2019-11-19,Neutral,0.9999176263809204
RBI unions want govt to raise deposit insurance cover to Rs 10 lakh,2019-11-19,Neutral,0.9996988773345947
RBI slaps Rs 2.50-crore fine on Bank of Baroda over non-compliance,2019-11-19,Neutral,0.9919946193695068
"PMC case: Depositors can contact RBI admin during emergency, says Bombay HC",2019-11-19,Neutral,0.9994478821754456
"NBFC sector moves to get over IL&FS crisis, PE/VC investments up 42%",2019-11-19,Positive,0.9713506102561951
Indian shadow banks remain weak as credit crisis continues unabated,2019-11-19,Negative,0.9999955892562866
"Edelweiss to transfer wholesale loans worth Rs 2,000 crore to AIF",2019-11-19,Neutral,0.997960090637207
RBI plans 'college of supervisors' to prevent 'PMC Bank-like crisis',2019-11-18,Neutral,0.9999507665634155
"RBI cut rate by 110 bps since Apr, but borrowers gained little: BofA-ML",2019-11-18,Negative,0.9522848725318909
Top-rated companies tap into low money market rates as liquidity improves,2019-11-18,Positive,0.9999877214431763
YES Bank has option to extend November 30 deadline on binding offer,2019-11-18,Neutral,0.9999419450759888
NBFCs with assets of Rs 500 cr can go for insolvency resolution: RBI,2019-11-18,Neutral,0.9998260140419006
"Backed by technology, banks beat economic slowdown by hiring more",2019-11-18,Positive,0.4717985689640045
Deposit insurance may be raised to Rs 5 lakh; new wholesale plan in offing,2019-11-18,Neutral,0.9999803304672241
"Bank of India, IOB report divergences in bad loans; losses widen for FY19",2019-11-17,Neutral,0.6272794604301453
"RBI governor for tighter controls at PSBs, proactive independent directors",2019-11-16,Neutral,0.9867298603057861
Govt paves way for insolvency resolution of financial service providers,2019-11-16,Neutral,0.999357283115387
Financial reforms like regulating co-op banks coming in winter session: FM,2019-11-15,Neutral,0.9988129138946533
"Banks turning their back on India Inc, focusing on lucrative retail lending",2019-11-14,Neutral,0.9994056224822998
Lenders may miss RBI's six-month deadline to approve debt-resolution plans,2019-11-14,Negative,0.9999755620956421
"IOB reports Rs 2,262-cr divergence in provisioning for bad loans in FY19",2019-11-14,Neutral,0.9831337332725525
"IOB reports Rs 2,262-cr divergence in provisioning for bad loans in FY19",2019-11-14,Neutral,0.9831337332725525
"Union Bank Q2 net loss at Rs 1,194 cr on higher provisioning for bad loans",2019-11-14,Negative,0.9990026354789734
Crisis no hindrance for yield-hungry global financiers to Indian NBFCs,2019-11-14,Neutral,0.9961246848106384
New India Assurance profit up 61% in September quarter at Rs 530 cr,2019-11-13,Positive,0.9999995231628418
"HC relief for SBI, other lenders in debt recovery from crisis-hit DHFL",2019-11-13,Neutral,0.6777054071426392
"Muthoot Finance pre-tax profit up 42% to Rs 1,116 cr, income rises 32%",2019-11-13,Positive,0.9999998807907104
PMC Bank scam: Mumbai Police Economic Offences Wing arrests another auditor,2019-11-13,Neutral,0.9930404424667358
Banks Board Bureau recommends BoB's Sanjiv Chadha for the post of MD & CEO,2019-11-12,Neutral,0.9999622106552124
No more MDs or VPs: Deutsche Bank's asset management unit to abolish titles,2019-11-12,Neutral,0.9999892711639404
Videocon case: Kochhar yet to return ICICI Bank bonus despite reminders,2019-11-12,Neutral,0.9993102550506592
Tamilnad Mercantile Bank net grows 141% in April-September to Rs 62.74 cr,2019-11-12,Positive,0.937960684299469
NBFC crisis dragged loan growth to demonetisation lows in Q2: Credit Suisse,2019-11-12,Negative,0.9999984502792358
"Urban cooperative banks' business size may be capped at Rs 20,000 cr",2019-11-12,Neutral,0.9999979734420776
PMC scam: Mumbai police EOW arrests 2 auditors for covering irregularities,2019-11-11,Neutral,0.9990097284317017
PMC Bank crisis: Sessions court rejects bail plea of two directors,2019-11-11,Neutral,0.8759026527404785
400 depositors of scam-hit PMC Bank meet Mumbai police chief Sanjay Barve,2019-11-11,Neutral,0.9998692274093628
"Private banks score on core operations, better control over bad debt in Q2",2019-11-11,Positive,1.0
TPG Asia leads Rs 225-cr equity funding for Jana Small Finance Bank,2019-11-11,Neutral,0.9999945163726807
"PE/VC investments in October touch $3.3 billion, continue 2018 trend",2019-11-11,Neutral,0.9998787641525269
YES Bank: World's worst-performing bank stock posts globe's biggest surge,2019-11-11,Negative,0.9999921321868896
How some financiers are benefiting from India's shadow banking crisis,2019-11-11,Neutral,0.556939423084259
PSU general insurance companies seek capital infusion prior to merger,2019-11-11,Neutral,0.999866247177124
"RBI plans PCA framework, different supervisory system for NBFCs by 2022",2019-11-11,Neutral,0.9999990463256836
"LVB Q2 loss widens to Rs 357 cr as bad loans rise, total income declines",2019-11-09,Negative,0.5799383521080017
Cholamandalam Financial Holdings pre-tax profit up 21.5% to Rs 596 cr in Q2,2019-11-09,Positive,0.9999977350234985
Lakshmi Vilas Bank Q2 net loss widens to Rs 357 cr as bad loan soars,2019-11-09,Negative,0.6507497429847717
Multiple regulators hurting bond market development: RBI official,2019-11-09,Negative,0.980148434638977
"Bank of Baroda Sept quarter pre-tax profit zooms 184% to Rs 1,127 crore",2019-11-09,Neutral,0.9949984550476074
"Moody's downgrades outlook on SBI, Infosys, HDFC Bank, and 11 others",2019-11-08,Negative,0.8168649077415466
HDFC Bank's wholesale book has grown at 27% CAGR in three years,2019-11-08,Positive,0.9999940395355225
"In 7th cut this year, SBI reduces MCLR by 5 bps across all tenors",2019-11-08,Neutral,0.9992524981498718
RBI raises cap on borrowing from MFIs to Rs 1.25 lakh in rural areas,2019-11-08,Neutral,0.999996542930603
"IDBI Bank narrows losses to Rs 3,459 cr on higher margins, lower NPAs",2019-11-08,Positive,0.9997021555900574
Bank of Baroda Q2 net jumps 73% to Rs 737 cr; stock falls 2.3% on BSE,2019-11-08,Positive,0.9901453852653503
"Allahabad Bank PBT up 15.7% at Rs 2108 cr in Q2, asset quality declines",2019-11-08,Positive,0.9468656778335571
"Moody's lowers outlook for SBI, HDFC Bank, 4 other financial institutions",2019-11-08,Negative,0.9993446469306946
"No transaction charge on NEFT payments from Jan 2020, RBI tells banks",2019-11-08,Neutral,0.999968409538269
"Allahabad Bank loss widens to Rs 2,103 cr in Sep quarter as NPAs increase",2019-11-08,Positive,0.8057129383087158
"Banks ease bad debt problem by write-offs, underlying problem not resolved",2019-11-08,Negative,0.912937581539154
"SBI cuts MCLR by 5 bps across all tenors, reduces fixed deposit rates",2019-11-08,Neutral,0.5710201859474182
SBICAP Ventures spots 12 stuck housing projects in first funding round,2019-11-08,Neutral,0.9999128580093384
Resolution of bad assets: RBI set to recast inter-creditor agreement,2019-11-07,Neutral,0.9999744892120361
"PNB Housing Finance raises Rs 2,500 cr from LIC via NCD, its 2nd this year",2019-11-07,Neutral,0.9996178150177002
WhatsApp Pay clearance: RBI raises data localisation concerns with NPCI,2019-11-07,Negative,0.9995611310005188
UCO Bank posts pre-tax loss of Rs 892 crore in September quarter,2019-11-07,Negative,0.9915896058082581
Govt not planning to help banks rescue shadow lender DHFL: Report,2019-11-07,Neutral,0.9979614019393921
"Closely monitoring situation at PMC Bank, forensic audit underway, says Das",2019-11-07,Neutral,0.9996781349182129
"PNB Housing Finance raises Rs 2,500 crore from LIC through bond sale",2019-11-07,Neutral,0.9999232292175293
Govt may ignore banks' request for help in rescuing DHFL: Report,2019-11-07,Neutral,0.9986315369606018
"Surjan Singh, ex-banker whose bromance soured after million dollar bribes",2019-11-07,Neutral,0.9717106223106384
RBI panel for maximum of two-layered core investment companies by 2021,2019-11-07,Neutral,0.9999964237213135
Lack of ICA to hit PMC Bank's HDIL exposure,2019-11-07,Negative,0.9999891519546509
Moody's places YES Bank's 'Ba3' rating under review for a downgrade,2019-11-07,Negative,0.9981252551078796
Banks unanimous in seeking one-time loan restructuring for realtors,2019-11-06,Neutral,0.9987863898277283
HDFC Bank to shift HQ from where it had started its operations 25 years ago,2019-11-06,Neutral,0.9999202489852905
PSU general insurance companies seek capital infusion ahead of merger,2019-11-06,Neutral,0.9998108744621277
IDBI Bank declares Vijay Mallya 'wilful defaulter' over payment default,2019-11-06,Neutral,0.6807776689529419
Canara Bank Q2 consolidated net up 14% at Rs 405 cr amid fall in bad loans,2019-11-06,Positive,0.8563483953475952
New challenge to economy: Lenders not passing on rate cuts to customers,2019-11-06,Negative,0.9999984502792358
"Corporate credit growth slows as banks prefer PSUs, top-rated cos",2019-11-06,Negative,0.999896764755249
Liquidity coverage ratio may not adversely impact growth of NBFCs,2019-11-06,Negative,0.6756097674369812
PNB reports net profit of Rs 507 crore in Q2; finances under stress,2019-11-06,Negative,0.7650367617607117
"Traditional banks at risk of losing customers to Bigtech, challenger banks",2019-11-05,Negative,0.9999308586120605
"A year since signing, inter-creditor pacts yet to take off, concede bankers",2019-11-05,Negative,0.7649389505386353
HDIL promoters diverted Rs 160-crore PMC loans to 3 Delhi-based hotels: ED,2019-11-05,Neutral,0.9999281167984009
"Relief for PMC Bank depositors as RBI raises withdrawal limit to Rs 50,000",2019-11-05,Neutral,0.9684107303619385
RBI slaps Rs 5-cr penalty on Gujarat's Mehsana Urban Co-operative Bank,2019-11-05,Neutral,0.999967098236084
"RBI enhances withdrawal limit for PMC Bank depositors to Rs 50,000",2019-11-05,Positive,0.9850844740867615
"PMC Bank: Unable to pay medical bills, Thane man dies; 8th victim so far",2019-11-05,Negative,0.9999970197677612
LIC allows policyholders to revive lapsed policies of over 2 years,2019-11-04,Neutral,0.9906269311904907
"Bank CEOs' pay: Half of remuneration to be variable, no guaranteed bonus",2019-11-04,Neutral,0.9999819993972778
"RBI mandates 67% variable pay component for brass of private, foreign banks",2019-11-04,Neutral,0.9999961853027344
RBI wants NBFCs to adopt better risk-monitoring tools to gauge liquidity,2019-11-04,Positive,0.9996147155761719
Bandhan Bank board okays increase in foreign investment to 49%,2019-11-04,Neutral,0.9965915679931641
Big Bull Rakesh Jhunjhunwala takes a 0.5% stake in YES Bank for Rs 86 crore,2019-11-04,Neutral,0.9997994303703308
Regulatory sandbox: RBI seeks applications to test retail payment products,2019-11-04,Neutral,0.9998032450675964
"IOB Q2 loss widens to Rs 2,250 crore from Rs 712 crore a year ago",2019-11-04,Positive,0.9163565039634705
"Central Bank to raise upto 1,000 cr in equity via QIP in Q4, FPO next year",2019-11-04,Neutral,0.9999747276306152
Icra sees FY20 bank credit growth declining to 8.5% from 13.3% last year,2019-11-04,Negative,0.9999995231628418
Bombay HC asks RBI what it has done to protect PMC bank depositors,2019-11-04,Neutral,0.9960678815841675
"Dear YES Bank, the loose talk isn't helping. Just close this rescue soon",2019-11-04,Neutral,0.9867522716522217
Explained: Why asset quality is a never-ending issue at YES Bank,2019-11-03,Negative,0.9739858508110046
Every 'torpedo' fired hit us: YES Bank on stressed loans situation,2019-11-03,Neutral,0.5847945213317871
Bank of India reports profit before tax of Rs 400 crore in Sept quarter,2019-11-02,Neutral,0.9999492168426514
